epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6491.93,0.36036,0.2343,0.92877,0.99658,0.99645,0.99428,0.94364,0.26521,0.14429,0.84775,0.0005941,0.0005941,0.0005941
43,6646.21,0.3567,0.2319,0.92873,0.99666,0.99767,0.99399,0.94454,0.26435,0.14212,0.84737,0.0005842,0.0005842,0.0005842
44,6800.5,0.35934,0.2315,0.9299,0.99716,0.99741,0.99395,0.94258,0.26569,0.14169,0.84864,0.0005743,0.0005743,0.0005743
45,6954.61,0.35462,0.22866,0.9223,0.9954,0.99686,0.99384,0.94294,0.26508,0.14015,0.84782,0.0005644,0.0005644,0.0005644
46,7108.82,0.35342,0.22798,0.92361,0.99687,0.99486,0.99341,0.94371,0.26571,0.14189,0.84908,0.0005545,0.0005545,0.0005545
47,7263.08,0.35322,0.22808,0.92425,0.99693,0.99474,0.99351,0.94326,0.26414,0.13998,0.8489,0.0005446,0.0005446,0.0005446
48,7417.61,0.34669,0.22731,0.92162,0.997,0.99471,0.99315,0.94353,0.26434,0.13986,0.84989,0.0005347,0.0005347,0.0005347
49,7572.08,0.3489,0.2229,0.92013,0.99697,0.99453,0.9932,0.9422,0.26558,0.1411,0.85107,0.0005248,0.0005248,0.0005248
50,7726.33,0.34713,0.22427,0.92248,0.9969,0.99419,0.99331,0.9432,0.26537,0.14026,0.85053,0.0005149,0.0005149,0.0005149
51,7880.61,0.33938,0.21991,0.91797,0.99654,0.99455,0.99322,0.94307,0.26581,0.13878,0.85102,0.000505,0.000505,0.000505
52,8034.53,0.3411,0.21871,0.9185,0.99621,0.99416,0.99309,0.94102,0.26506,0.13992,0.84981,0.0004951,0.0004951,0.0004951
53,8188.81,0.33902,0.21862,0.91816,0.99673,0.99408,0.99303,0.94138,0.2651,0.14022,0.84937,0.0004852,0.0004852,0.0004852
54,8342.87,0.3368,0.21647,0.91807,0.99669,0.99406,0.99324,0.94252,0.2649,0.14057,0.84898,0.0004753,0.0004753,0.0004753
55,8497.12,0.33894,0.21692,0.91704,0.99548,0.99084,0.99307,0.94188,0.26434,0.14054,0.84825,0.0004654,0.0004654,0.0004654
56,8651.96,0.33807,0.2176,0.91725,0.99605,0.99076,0.99317,0.94171,0.26391,0.14081,0.84758,0.0004555,0.0004555,0.0004555
57,8805.97,0.33341,0.21282,0.91696,0.99507,0.99367,0.99376,0.94234,0.26367,0.13975,0.84764,0.0004456,0.0004456,0.0004456
58,8959.93,0.32845,0.21119,0.91371,0.99561,0.99434,0.99329,0.9426,0.26433,0.13899,0.84861,0.0004357,0.0004357,0.0004357
59,9114.04,0.32834,0.20892,0.91336,0.99546,0.99436,0.99309,0.94155,0.26479,0.13911,0.84899,0.0004258,0.0004258,0.0004258
60,9268.61,0.32927,0.20744,0.91354,0.99411,0.99446,0.9931,0.94223,0.2648,0.13861,0.84918,0.0004159,0.0004159,0.0004159
61,9422.88,0.32828,0.20805,0.91109,0.99533,0.99398,0.99305,0.94037,0.26462,0.13778,0.84958,0.000406,0.000406,0.000406
62,9577.08,0.32662,0.20519,0.91137,0.99676,0.99247,0.9931,0.94084,0.26476,0.13791,0.8499,0.0003961,0.0003961,0.0003961
63,9731.45,0.32452,0.20565,0.90984,0.99657,0.99127,0.99302,0.94125,0.26488,0.13719,0.85027,0.0003862,0.0003862,0.0003862
64,9885.58,0.31961,0.20158,0.90697,0.99665,0.99127,0.99307,0.9405,0.26489,0.13707,0.85043,0.0003763,0.0003763,0.0003763
65,10039.9,0.3215,0.20162,0.90852,0.99662,0.99128,0.99315,0.94111,0.26501,0.13638,0.85069,0.0003664,0.0003664,0.0003664
66,10194.2,0.31964,0.20145,0.90903,0.99678,0.99141,0.9931,0.94078,0.26525,0.13564,0.85108,0.0003565,0.0003565,0.0003565
67,10348.5,0.32002,0.20117,0.90992,0.99684,0.99156,0.99308,0.9412,0.2654,0.13558,0.85134,0.0003466,0.0003466,0.0003466
68,10502.9,0.31752,0.20079,0.90521,0.99642,0.99114,0.99312,0.94101,0.26545,0.13538,0.85148,0.0003367,0.0003367,0.0003367
69,10657.4,0.31376,0.1979,0.90501,0.9961,0.99128,0.99315,0.94072,0.26534,0.13525,0.85152,0.0003268,0.0003268,0.0003268
70,10811.9,0.31605,0.19932,0.90799,0.99598,0.99129,0.99317,0.94063,0.26494,0.13575,0.85103,0.0003169,0.0003169,0.0003169
71,10966.3,0.31174,0.1966,0.90623,0.99621,0.99121,0.99321,0.9406,0.26475,0.13583,0.85063,0.000307,0.000307,0.000307
72,11120.4,0.31113,0.19624,0.90391,0.99635,0.99123,0.99322,0.9406,0.26457,0.13592,0.8504,0.0002971,0.0002971,0.0002971
73,11274.6,0.30813,0.19259,0.90229,0.99634,0.99123,0.99321,0.94002,0.26432,0.1363,0.85035,0.0002872,0.0002872,0.0002872
74,11429.2,0.30883,0.19384,0.90286,0.99629,0.99123,0.99325,0.94067,0.26427,0.1358,0.85044,0.0002773,0.0002773,0.0002773
75,11583.8,0.30523,0.1925,0.90097,0.99634,0.99123,0.99328,0.94026,0.26425,0.13639,0.8504,0.0002674,0.0002674,0.0002674
76,11738.2,0.3071,0.19334,0.9006,0.9964,0.99121,0.99334,0.93962,0.26415,0.13572,0.85041,0.0002575,0.0002575,0.0002575
77,11892.5,0.3037,0.18922,0.90021,0.99643,0.99117,0.99345,0.93978,0.26405,0.13607,0.85027,0.0002476,0.0002476,0.0002476
78,12046.7,0.30221,0.1917,0.89928,0.99657,0.99116,0.99353,0.93984,0.26418,0.13592,0.85054,0.0002377,0.0002377,0.0002377
79,12201,0.30295,0.1899,0.89955,0.99658,0.99112,0.99359,0.93989,0.26418,0.13622,0.85061,0.0002278,0.0002278,0.0002278
80,12355.2,0.29842,0.18601,0.89893,0.99657,0.99109,0.99374,0.93967,0.26421,0.13617,0.85072,0.0002179,0.0002179,0.0002179
81,12509.3,0.29893,0.18639,0.89827,0.99659,0.99109,0.9938,0.93968,0.26417,0.13631,0.85069,0.000208,0.000208,0.000208
82,12663.5,0.29664,0.18744,0.89596,0.99662,0.9911,0.99387,0.93963,0.26407,0.1368,0.85066,0.0001981,0.0001981,0.0001981
83,12818.1,0.29711,0.18356,0.89832,0.99666,0.9911,0.99383,0.94004,0.26385,0.13626,0.85051,0.0001882,0.0001882,0.0001882
84,12972.6,0.29479,0.18326,0.89655,0.9966,0.99108,0.99388,0.9404,0.26376,0.13594,0.85039,0.0001783,0.0001783,0.0001783
85,13127.1,0.29526,0.18269,0.89807,0.99644,0.991,0.99389,0.94014,0.26357,0.13577,0.85029,0.0001684,0.0001684,0.0001684
86,13281.2,0.29207,0.18265,0.89688,0.99648,0.99094,0.9939,0.94037,0.26345,0.13517,0.85039,0.0001585,0.0001585,0.0001585
87,13435.3,0.28867,0.17743,0.89307,0.99651,0.99091,0.99395,0.94062,0.26334,0.13526,0.85042,0.0001486,0.0001486,0.0001486
88,13589.1,0.29249,0.1803,0.89579,0.9965,0.99092,0.99395,0.94044,0.26323,0.13532,0.85025,0.0001387,0.0001387,0.0001387
89,13743.4,0.28897,0.17924,0.89477,0.99653,0.99087,0.99397,0.94016,0.26314,0.13535,0.85022,0.0001288,0.0001288,0.0001288
90,13897.6,0.29064,0.17923,0.89615,0.99656,0.99081,0.99398,0.94044,0.26305,0.13544,0.85019,0.0001189,0.0001189,0.0001189
