epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5927.12,0.34646,0.21604,0.93968,0.9972,0.99784,0.99402,0.94477,0.2559,0.12766,0.84531,0.0005941,0.0005941,0.0005941
43,6067.67,0.34179,0.21168,0.93665,0.99577,0.99057,0.99315,0.94128,0.25456,0.13015,0.84395,0.0005842,0.0005842,0.0005842
44,6208.64,0.3418,0.21377,0.93951,0.99161,0.99607,0.99386,0.94512,0.25237,0.12643,0.84335,0.0005743,0.0005743,0.0005743
45,6348.81,0.33934,0.21237,0.9296,0.99719,0.99481,0.99394,0.94431,0.25329,0.12591,0.84431,0.0005644,0.0005644,0.0005644
46,6489.27,0.33878,0.21025,0.93237,0.99734,0.99138,0.99379,0.94386,0.25353,0.12631,0.84323,0.0005545,0.0005545,0.0005545
47,6629.49,0.33723,0.20863,0.93375,0.99595,0.99189,0.99353,0.94539,0.25324,0.12692,0.84391,0.0005446,0.0005446,0.0005446
48,6769.96,0.33507,0.21336,0.93151,0.99652,0.9913,0.99376,0.94543,0.25225,0.12576,0.84359,0.0005347,0.0005347,0.0005347
49,6910.46,0.33118,0.20539,0.93265,0.99568,0.99046,0.99354,0.9443,0.2528,0.12581,0.84477,0.0005248,0.0005248,0.0005248
50,7050.03,0.32785,0.20164,0.92991,0.99545,0.99123,0.99243,0.94378,0.2541,0.1286,0.84588,0.0005149,0.0005149,0.0005149
51,7189.94,0.32243,0.20157,0.92801,0.99557,0.99123,0.9908,0.94303,0.2533,0.1274,0.84718,0.000505,0.000505,0.000505
52,7328.9,0.3232,0.19985,0.92891,0.99537,0.99123,0.99075,0.94151,0.25183,0.12717,0.84663,0.0004951,0.0004951,0.0004951
53,7468.61,0.31955,0.19982,0.92752,0.99539,0.99076,0.99064,0.9398,0.25155,0.12732,0.8473,0.0004852,0.0004852,0.0004852
54,7607.92,0.31922,0.19552,0.93102,0.99566,0.99057,0.99057,0.94217,0.2507,0.12618,0.84718,0.0004753,0.0004753,0.0004753
55,7747.17,0.31952,0.1955,0.92823,0.99569,0.99057,0.99054,0.94155,0.25047,0.12697,0.84768,0.0004654,0.0004654,0.0004654
56,7886.59,0.32086,0.19789,0.92719,0.99538,0.99055,0.99229,0.94299,0.25054,0.1249,0.84721,0.0004555,0.0004555,0.0004555
57,8026.54,0.31355,0.19222,0.92378,0.99526,0.99051,0.99296,0.94265,0.25052,0.12449,0.84738,0.0004456,0.0004456,0.0004456
58,8166.12,0.3065,0.18822,0.91316,0.99523,0.99047,0.99274,0.94392,0.25028,0.12472,0.84569,0.0004357,0.0004357,0.0004357
59,8306.37,0.31021,0.19106,0.91494,0.9951,0.99092,0.99267,0.94551,0.24963,0.12245,0.84557,0.0004258,0.0004258,0.0004258
60,8445.77,0.30997,0.18894,0.91632,0.99527,0.9913,0.99281,0.94574,0.24876,0.12233,0.84502,0.0004159,0.0004159,0.0004159
61,8585.17,0.30617,0.1862,0.91267,0.99537,0.99159,0.99278,0.94418,0.24852,0.12208,0.84482,0.000406,0.000406,0.000406
62,8724.7,0.30615,0.18656,0.9152,0.99537,0.99156,0.99284,0.94521,0.24775,0.12166,0.84389,0.0003961,0.0003961,0.0003961
63,8864.59,0.30365,0.18635,0.91349,0.99542,0.99143,0.99257,0.94607,0.24752,0.12233,0.8438,0.0003862,0.0003862,0.0003862
64,9004.44,0.30174,0.18427,0.91271,0.99542,0.99135,0.99251,0.94569,0.24749,0.12319,0.84374,0.0003763,0.0003763,0.0003763
65,9144.48,0.29899,0.17974,0.90904,0.99551,0.99135,0.99253,0.94499,0.24753,0.12294,0.84402,0.0003664,0.0003664,0.0003664
66,9284.15,0.29835,0.18105,0.90835,0.99537,0.99133,0.99233,0.94464,0.24763,0.12234,0.84437,0.0003565,0.0003565,0.0003565
67,9424.38,0.2946,0.17953,0.91162,0.99533,0.99133,0.99243,0.94386,0.24745,0.12124,0.84442,0.0003466,0.0003466,0.0003466
68,9564,0.29605,0.17889,0.91256,0.99538,0.99131,0.99275,0.94503,0.24776,0.12068,0.84535,0.0003367,0.0003367,0.0003367
69,9704.03,0.29104,0.17678,0.90626,0.99529,0.9913,0.9928,0.94465,0.24775,0.12117,0.84553,0.0003268,0.0003268,0.0003268
70,9843.37,0.28927,0.17373,0.90526,0.99536,0.9913,0.99273,0.94483,0.24724,0.12068,0.84536,0.0003169,0.0003169,0.0003169
71,9982.81,0.28787,0.17333,0.90592,0.99514,0.99133,0.99278,0.94427,0.24696,0.12071,0.84547,0.000307,0.000307,0.000307
72,10122.3,0.28657,0.1742,0.90732,0.99512,0.99129,0.99302,0.94359,0.24684,0.12031,0.84568,0.0002971,0.0002971,0.0002971
73,10261.9,0.28087,0.16993,0.90086,0.99524,0.99121,0.99302,0.94329,0.24676,0.12099,0.84599,0.0002872,0.0002872,0.0002872
74,10401.6,0.28443,0.16865,0.90258,0.99525,0.99106,0.99297,0.94271,0.24681,0.12079,0.84621,0.0002773,0.0002773,0.0002773
75,10541.4,0.27715,0.16659,0.90189,0.99518,0.99092,0.99287,0.9433,0.24669,0.12021,0.84606,0.0002674,0.0002674,0.0002674
76,10681.2,0.27846,0.1663,0.90282,0.99513,0.99092,0.99275,0.94326,0.24672,0.12047,0.84608,0.0002575,0.0002575,0.0002575
77,10820.9,0.27565,0.16394,0.90035,0.9951,0.99046,0.99274,0.94407,0.24664,0.12061,0.84609,0.0002476,0.0002476,0.0002476
78,10960.5,0.27365,0.16354,0.89849,0.99513,0.99038,0.99261,0.94404,0.24645,0.12025,0.84614,0.0002377,0.0002377,0.0002377
79,11100.1,0.27476,0.16383,0.89776,0.9951,0.99029,0.99255,0.94423,0.24653,0.12046,0.84632,0.0002278,0.0002278,0.0002278
80,11239.5,0.26904,0.16083,0.89517,0.99509,0.99044,0.99236,0.94398,0.24659,0.1199,0.84643,0.0002179,0.0002179,0.0002179
81,11379.1,0.27208,0.16199,0.89495,0.99506,0.99054,0.99229,0.94334,0.24665,0.11978,0.8466,0.000208,0.000208,0.000208
82,11518.7,0.2695,0.15992,0.8918,0.99503,0.99058,0.99231,0.9439,0.24679,0.12029,0.84681,0.0001981,0.0001981,0.0001981
83,11658.2,0.26787,0.15875,0.89336,0.99501,0.99047,0.9923,0.94394,0.24691,0.12007,0.84696,0.0001882,0.0001882,0.0001882
84,11798.1,0.26542,0.15739,0.89144,0.99498,0.99073,0.99225,0.94394,0.24693,0.12037,0.847,0.0001783,0.0001783,0.0001783
85,11937.5,0.26387,0.15606,0.89244,0.99499,0.9909,0.99223,0.94366,0.24698,0.12048,0.84706,0.0001684,0.0001684,0.0001684
86,12077.4,0.26232,0.15489,0.89325,0.995,0.9909,0.99221,0.94333,0.247,0.12019,0.847,0.0001585,0.0001585,0.0001585
87,12216.4,0.2566,0.1512,0.88857,0.99498,0.99091,0.9907,0.94155,0.247,0.12032,0.84684,0.0001486,0.0001486,0.0001486
88,12356,0.25993,0.15489,0.88939,0.99499,0.99093,0.99079,0.94151,0.24712,0.11997,0.84697,0.0001387,0.0001387,0.0001387
89,12495.6,0.25778,0.15387,0.8892,0.99499,0.99092,0.99075,0.94181,0.2471,0.11988,0.84701,0.0001288,0.0001288,0.0001288
90,12635.8,0.25736,0.15173,0.89024,0.995,0.99078,0.9907,0.9414,0.24718,0.12025,0.84711,0.0001189,0.0001189,0.0001189
91,12776.6,0.14862,0.09087,0.80705,0.995,0.99084,0.99067,0.94092,0.24715,0.12026,0.84735,0.000109,0.000109,0.000109
